langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Shaikshanik Lekhan,SAGE,"Research Methods for Business & Management, Qualitative Techniques for Business & Management Research",https://evidya.sagepub.in/library/shaikshanik-lekhan?bookId=3293&siteName=evidya,Mathukutty M Monippally,,,2018
,Shape in Medical Imaging,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-61056-2,"Martin Reuter, Christian Wachinger, Hervé Lombaert, Beatriz Paniagua, Orcun Goksel, Islem Rekik",9783030610562,,2020
,Shape Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067572,"Jerzy Dydak, Jack Segal",9783540356844,688,1978
,Shape Theory and Geometric Topology,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089702,"Sibe Mardešić, Jack Segal",9783540387497,870,1981
,Shaping Tomorrow: Thin Films and 3D Printing in the Fourth Industrial Revolution 1,Synthesis Collection of Technology (R0),Materials Engineering,https://doi.org/10.1007/978-3-031-84124-8,"Kingsley Ukoba, Tien-Chien Jen",9783031841248,,2025
,"Shared-Memory Parallelism Can be Simple, Fast, and Scalable ",Association for Computing Machinery,Parallel programming ,https://dl.acm.org/citation.cfm?id=3018787,Julian Shun ,9781970001907,,2017
,Shared-Memory Synchronization,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-01740-7,Michael L. Scott,9783031017407,,2013
,Shared-Memory Synchronization,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-38684-8,"Michael L. Scott, Trevor Brown",9783031386848,2nd ed.,2024
,Sharing Network Resources,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-79266-3,"Abhey Parekh, Jean Walrand",9783031792663,,2014
,Shigley's Mechanical Engineering Design,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9789390219643/?brand=mcgrawhillindia.vitalsource.com  ,Budynas,,11th,2020
,Shigley's Mechanical Engineering Design (ISE),McGraw Hill,Mechanical engineering,https://resolver.vitalsource.com/9781264675845,J. Kelth Nisbett,,,2024
,"Ship Sanitation, Health and Hygiene",Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-51667-2,Fidaa Karkori,9783031516672,,2024
,Ship Vibration 1,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-75072-4,Fidaa Karkori,9783031750724,,2025
,Ship Vibration 2,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-68082-3,Fidaa Karkori,9783031680823,,2025
,Ship Vibration 3,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-68078-6,Fidaa Karkori,9783031680786,,2025
,Ship Vibration 4,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-74766-3,Fidaa Karkori,9783031747663,,2025
,Ship’s Officer’s Guide to Port State Control,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-77502-4,"Alexander Arnfinn Olsen, Fidaa Karkori",9783031775024,,2025
,Shodh Karyapranali,SAGE,"Research Methods, Educational Research",https://evidya.sagepub.in/library/shodh-karyapranali?bookId=3015&siteName=evidya,Ranjit Kumar,,,2018
,Shodh Prastav Kaise Karen Taiyar,SAGE,"Social Research Methods, Study Skills",https://evidya.sagepub.in/library/shodh-prastav-kaise-karen-taiyar?bookId=3455&siteName=evidya,Pam Denicolo,,,2018
,Short Course on Relativistic Heavy Ion Collisions,Institute of Physics Publishing ,"Physcis , Particle and nuclear physics",https://iopscience.iop.org/book/978-0-750-31060-4,"Chaudhuri, A K",9780750310611,,2014
,Short Introduction to Preferences,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01556-4,"Francesca Rossi, Kristen Brent Venable, Toby Walsh",9783031015564,,2011
,Short pulse laser interactions with matter : an introduction ,World Scientific,Laser Physics,https://www.worldscientific.com/worldscibooks/10.1142/p116#t=toc,"Gibbon, Paul",9781860949340,,2005
,Short Wave Radiation Problems in Inhomogeneous Media: Asymptotic Solutions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079577,"Clifford O. Bloom, Nicholas D. Kazarinoff",9783540382294,522,1976
,Shortest-Path Problem,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02574-7,"Arturo Gonzalez-Escribano, Diego R. Llanos, Hector Ortega-Arranz",9783031025747,,2015
,Siegel's Modular Forms and Dirichlet Series,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058625,Hans Maaß,9783540368816,216,1971
,Signal and Systems,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/283302,Haykin,9789354242595,2nd ed.,2021
,"Signal Processing for Solar Array Monitoring, Fault Detection, and Optimization",Synthesis Collection of Technology (R0),"Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-02497-9,"Henry Braun, Mahesh Banavar, Andreas Spanias, Venkatachalam Krishnan, CIHAN TEPEDELENLIOGLU, Tohru Takemasa, Shinichi Takeda",9783031024979,,2012
,Signal Processing of Random Physiological Signals,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01610-3,Charles S. Lessard,9783031016103,,2008
,Signals and Systems,CBS Publishers,Electrical & Electronics Engineering,https://www.eduport-global.com/product/signals-systems50183782,Nagoor Kani,9789354663321,2nd ed.,2022
,Signals and Systems,Synthesis Collection of Technology (R0),"Computing and Processing, Signal Processing and Analysis, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-02545-7,Khalid Sayood,9783031025457,,2021
,Signals and Systems with MATLAB® and Simulink®,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-45622-0,Farzin Asadi,9783031456220,,2024
,SIL—a Simulation Language,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-52497-5,Niels Houbak,9783540470014,426,1990
,Silicon Photonics — Electromagnetic theory,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/978-0-7503-1386-5,"Westerveld, M W J",9780750313872,,2017
,Similarity Joins in Relational Database Systems,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-01851-0,"Nikolaus Augsten, Michael Bohlen",9783031018510,,2014
,Similarity Problems and Completely Bounded Maps,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-662-21537-1,Gilles Pisier,9783662215371,1618,1996
,Similarity Search and Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60936-8,"Shin'ichi Satoh, Lucia Vadicamo, Arthur Zimek, Fabio Carrara, Ilaria Bartolini, Martin Aumüller, Björn Þór Jónsson, Rasmus Pagh",9783030609368,,2020
,Simple Morphisms in Algebraic Geometry,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0095799,Richard Sot,9783540392651,935,1982
,Simple Program Schemes and Formal Languages,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-06953-4,Jost Engelfriet,9783540371977,20,1974
,Simple Singularities and Simple Algebraic Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090294,Peter Slodowy,9783540381914,815,1980
,Simplified Models for Assessing Heat and Mass Transfer,Synthesis Collection of Technology (R0),"Power, Energy and Industry Applications, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79360-8,"Giulio Lorenzini, Alessandra De Angelis, Onorio Saro, Stefano D'Elia",9783031793608,,2013
,Simulating Information Retrieval Test Collections,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02323-1,"David Hawking, Bodo Billerbeck, Paul Thomas, Nick Craswell",9783031023231,,2020
,Simulation and Synthesis in Medical Imaging,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59520-3,"Ninon Burgos, David Svoboda, Jelmer M. Wolterink, Can Zhao",9783030595203,,2020
,Simulation for Cyber-Physical Systems Engineering,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51909-4,"José L. Risco Martín, Saurabh Mittal, Tuncer Ören",9783030519094,,2020
,Simulation Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45718-1,"Nina Gunkelmann, Marcus Baum",9783030457181,,2020
,Simulation-Based Mechanical Design,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-64132-9,Xiaobin Le,9783031641329,,2025
,Single-Case Research Methods for the Behavioral and Health Sciences,SAGE Publications Ltd,Single subject research,https://doi.org/10.4135/9781483329697,Robin K. Morgan; David L. Morgan,9781483329697,,2009
,Single-Instruction Multiple-Data Execution,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01746-9,Christopher J. Hughes,9783031017469,,2015
,Singlet Oxygen Detection and Imaging,Synthesis Collection of Technology (R0),"Bioengineering, Computing and Processing, Photonics and Electrooptics",https://doi.org/10.1007/978-3-031-02391-0,"Steffen Hackbarth, Michael Pfitzner, Jakob Pohl, Beate Röder",9783031023910,,2021
,Singular Integrals,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079049,Umberto Neri,9783540368649,200,1971
,Singular Modular Forms and Theta Relations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093829,Eberhard Freitag,9783540464341,1487,1991
,Singular Ordinary Differential Operators and Pseudodifferential Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075276,Johannes Elschner,9783540392941,1128,1985
,Singular Perturbation Analysis of Discrete Control Systems,Springer,Control Theory,http://dx.doi.org/10.1007/BFb0074760,"Desineni S. Naidu, Ayalasomayajula K. Rao",9783540396819,1154,1985
,Singular Perturbations and Boundary Layer Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086076,"Claude-Michel Brauner, Bernard Gay, Jean Mathieu",9783540373407,594,1977
,Singularités C∞ en Présence de Symétrie,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079196,Valentin Poènaru,9783540381723,510,1976
,Singularités d'Applications Différentiables,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080493,"Oscar Burlet, Felice Ronga",9783540381822,535,1976
,Singularities and Constructive Methods for Their Treatment,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076257,"Pierre Grisvard, Wolfgang L. Wendland, John R. Whiteman",9783540393771,1121,1985
,Singularities in Linear Wave Propagation,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073088,Lars Gårding,9783540472162,1241,1987
,"Singularities in Physics and Engineering — Properties, methods, and applications",Institute of Physics Publishing ,"Physcis , Mathematics and computation",https://iopscience.iop.org/book/978-0-7503-1698-9,"Senthilkumaran, P D P",9780750316965,,2018
,"Singularities, Representation of Algebras, and Vector Bundles",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078834,"Gert-Martin Greuel, Günther Trautmann",9783540478515,1273,1987
,Singularity Theory and Equivariant Symplectic Maps,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073471,"Thomas J. Bridges, Jacques E. Furter",9783540480402,1558,1993
,"Singularity Theory and its Applications: Warwick 1989, Part I: Geometric Aspects of Singularities",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086370,"David Mond, James Montaldi",9783540470601,1462,1991
,"Singularity Theory and its Applications: Warwick 1989, Part II: Singularities, Bifurcations and Dynamics",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085422,"Mark Roberts, Ian Stewart",9783540470472,1463,1991
,"Singularity Theory, Rod Theory, and Symmetry-Breaking Loads",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093780,John F. Pierce,9783540461906,1377,1989
,Situational Analysis,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781412985833,Adele E. Clarke,9781412985833,,2005
,Six Sigma and Quality Concepts for Industrial Engineers,Synthesis Collection of Technology (R0),Management,https://doi.org/10.1007/978-3-031-55740-8,Emre Tokgoz,9783031557408,,2024
,Sixth International Conference on Numerical Methods in Fluid Dynamics,Springer,Physics,http://dx.doi.org/10.1007/3-540-09115-7,"H. Cabannes, M. Holt, V. Rusanov",9783540355212,90,1979
,Sketching User Experiences,Morgan Kaufmann,Computer Science,https://www.sciencedirect.com/science/book/9780123740373,Bill Buxton,,,2007
,Skin Photoaging,Institute of Physics Publishing ,"Physcis , Biomedical engineering",https://iopscience.iop.org/book/978-1-6270-5455-3,"Yin, R",9781627054546,,2014
,Skylines and Other Dominance-Based Queries,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01876-3,"Apostolos N. Papadopoulos, Eleftherios Tiakas, Theodoros Tzouramanis, Nikolaos Georgiadis, Yannis Manolopoulos",9783031018763,,2021
,Sloppy Craft,Bloomsbury Design Library,"Handicraft, Philosophy",https://doi.org/10.5040/9781474248983?locatt=label:secondary_bloomsburyVisualArts,Elaine Cheasley Paterson and Susan Surette,9781474248983,,2015
,Small-Scale Evaluation,SAGE Publications Ltd,Evaluation,https://doi.org/10.4135/9781849209885,Colin Robson,9781849209885,,2000
,Small-Scale Evaluation,SAGE Publications Ltd,Evaluation,https://doi.org/10.4135/9781526417930,Colin Robson,9781526485625,2nd ed.,2017
,Small-Scale Evaluation in Health,SAGE Publications Ltd,Health Care Evaluation Mechanisms,https://doi.org/10.4135/9781849209892,Lesley Griffiths; Helen Snooks; Sinead Brophy,9781849209892,,2008
,Small-Scale Research,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781849209908,Peter T Knight,9781849209908,,2002
,Small-Scale Structures in Three-Dimensional Hydrodynamic and Magnetohydrodynamic Turbulence,Springer,Physics,http://dx.doi.org/10.1007/BFb0102392,"Maurice Meneguzzi, Annick Pouquet, Pierre-Louis Sulem",9783540476757,462,1995
,Smart Applications and Data Analysis,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45183-7,"Mohamed Hamlich, Ladjel Bellatreche, Anirban Mondal, Carlos Ordonez",9783030451837,,2020
,Smart Assisted Living,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-25590-9,"Feng Chen, Rebeca I. García-Betances, Liming Chen, María Fernanda Cabrera-Umpiérrez, Chris Nugent",9783030255909,,2020
,Smart Automotive Mobility,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45131-8,Gerrit Meixner,9783030451318,,2020
,Smart Business: Technology and Data Enabled Innovative Business Models and Practices,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-67781-7,"Karl R. Lang, Jennifer Xu, Bin Zhu, Xiao Liu, Michael J. Shaw, Han Zhang, Ming Fan",9783030677817,,2020
,Smart Card Research and Advanced Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42068-0,"Sonia Belaïd, Tim Güneysu",9783030420680,,2020
,Smart Charging and Anti-Idling Systems,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-01497-0,"Yanjun Huang, Soheil Mohagheghi Fard, Milad Khazraee, Hong Wang, Amir Khajepour",9783031014970,,2018
,Smart Cities,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-38889-8,"Sergio Nesmachnow, Luis Hernández Callejo",9783030388898,,2020
,Smart Cities: Big Data Prediction Methods and Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-2837-8,Hui Liu,9789811528378,,2020
,Smart External Stimulus-Responsive Nanocarriers for Drug and Gene Delivery,Institute of Physics Publishing ,"Physcis , Biomedical engineering",https://iopscience.iop.org/book/978-1-6817-4202-1,"Karimi, M",9781681741383,,2015
,Smart Grid,New Age International,"Engineering , Electrical Engineering , Electronics",http://elib4u.ipublishcentral.com/product/smart-grid50163531 ,"I S Jha  , Subir Sen  , Rajesh Kumar  , D P Kothari",9788122459890,,2019
,Smart Grid,Synthesis Collection of Technology (R0),"Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-02496-2,Math Bollen,9783031024962,,2011
,Smart Grid and Internet of Things,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49610-4,"Der-Jiunn Deng, Ai-Chun Pang, Chun-Cheng Lin",9783030496104,,2020
,Smart Grids ,Springer Nature,Energy,https://link.springer.com/openurl?genre=book&isbn=978-3-662-60930-9,"Bernd M. Buchholz, Zbigniew A. Styczynski",9783662609309,2nd ed. ,2020
,Smart Internal Stimulus-Responsive Nanocarriers for Drug and Gene Delivery,Institute of Physics Publishing ,"Physcis , Biomedical engineering",https://iopscience.iop.org/book/978-1-6817-4257-1,"Karimi, M",9781681742564,,2015
,Smart Multimedia,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54407-2,"Troy McDaniel, Stefano Berretti, Igor D. D. Curcio, Anup Basu",9783030544072,,2020
,Smart Service Management,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58182-4,"Maria Maleshkova, Niklas Kühl, Philipp Jussen",9783030581824,,2020
,"Smart Technologies, Systems and Applications",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46785-2,"Fabián R. Narváez, Diego F. Vallejo, Paulina A. Morillo, Julio R. Proaño",9783030467852,,2020
