langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Probability Distributions in Quantum Statistical Mechanics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077154,Mark A. Kon,9783540396376,1148,1985
,Probability in Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082336,Anatole Beck,9783540382560,526,1976
,Probability in Banach Spaces II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071943,Anatole Beck,9783540353416,709,1979
,Probability in Banach Spaces III,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090603,Anatole Beck,9783540387107,860,1981
,Probability in Banach Spaces IV,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064259,"Anatole Beck, Konrad Jacobs",9783540398707,990,1983
,Probability in Banach Spaces V,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074941,"Anatole Beck, Richard Dudley, Marjorie Hahn",9783540396451,1153,1985
,Probability Measures on Groups IX,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087839,Herbert Heyer,9783540462064,1379,1989
,Probability Measures on Groups VII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073628,Herbert Heyer,9783540388746,1064,1984
,Probability Measures on Groups VIII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077166,Herbert Heyer,9783540448525,1210,1986
,"Probability Measures on Groups: Proceedings of the Fifth Conference Oberwolfach, Germany",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063108,Herbert Heyer,9783540354062,706,1979
,"Probability Measures on Groups: Proceedings of the Sixth Conference Held at Oberwolfach, Germany",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093215,Herbert Heyer,9783540392064,928,1982
,Probability Theory,SAGE Publications Ltd,Probability Theory,https://doi.org/10.4135/9781412985482,Tamás Rudas,9781412985482,,2004
,"Probability Theory and Mathematical Statistics: Proceedings of the Fifth Japan-USSR Symposium, held in Kyoto, Japan",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078455,"Shinzo Watanabe, Jurii Vasilievich Prokhorov",9783540481874,1299,1988
,"Probability Theory and Mathematical Statistics: Proceedings of the Fourth USSR - Japan Symposium, held at Tbilisi, USSR",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072896,"Jurii V. Prokhorov, Kiyosi Itô",9783540387015,1021,1983
,Probability Theory and Random Processes,CBS Publishers,Electrical & Electronics Engineering,http://www.eduport-global.com/product/probability-theory-random-processes,Mergu,9789388527446,,2020
,Probability Theory on Vector Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068804,A. Weron,9783540358145,656,1978
,Probability Theory on Vector Spaces II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097389,A. Weron,9783540383505,828,1980
,Probability Theory on Vector Spaces III,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099781,"Dominik Szynal, Aleksander Weron",9783540389392,1080,1984
,Probability Theory on Vector Spaces IV,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083374,"Stamatis Cambanis, Aleksander Weron",9783540482444,1391,1989
,Probability-Winter School,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081942,"Z. Ciesielski, K. Urbanik, W. A. Woyczyński",9783540375562,472,1975
,Problem of Incomplete Information in Relational Databases,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-54919-6,Gösta Grahne,9783540465072,554,1991
,Problem-Centred Interview,SAGE Publications Ltd,Interviewing,https://doi.org/10.4135/9781446288030,Andreas Witzel; Herwig Reiter,9781446288030,,2012
,Problèmes combinatoires de commutation et réarrangements,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079468,"P. Cartier, D. Foata",9783540360940,85,1969
,Problems and Methodologies in Mathematical Software Production,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-11603-6,"Paul C. Messina, Almerico Murli",9783540394198,142,1982
,Problems in Analytic Number Theory,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-0-387-72350-1,M. Ram Murty,9780387723501,,2008
,Problems in Operator Theory,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/051/,Y. A. Abramovich; C. D. Aliprantis,9781470421007, ,2002
,Problems Involving Change of Type,Springer,Physics,http://dx.doi.org/10.1007/3-540-52595-5,K. Kirchgässner,9783540470496,359,1990
,Problems of Empiricism,Cambridge University Press,"Philosophy, Philosophy of Science",https://doi.org/10.1017/CBO9781139171588,Feyerabend,9781139171588,,2012
,Problems of Stellar Convection,Springer,Physics,http://dx.doi.org/10.1007/3-540-08532-7,"Edward A. Spiegel, Jean-Paul Zahn",9783540359821,71,1977
,Procedural Content Generation via Machine Learning,Synthesis Collection of Technology (R0),Artificial Intelligence,https://doi.org/10.1007/978-3-031-16719-5,"Matthew Guzdial, Sam Snodgrass, Adam J. Summerville",9783031167195,,2022
,Proceedings of a Conference on Operator Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058913,P. A. Fillmore,9783540378082,345,1973
,Proceedings of Liverpool Singularities Symposium I,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066809,C.T.C. Wall,9783540365310,192,1971
,Proceedings of Liverpool Singularities Symposium II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068889,C. T. C. Wall,9783540368687,209,1971
,Proceedings of the 15th Scandinavian Congress Oslo 1968,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060247,"K. E. Aubert, W. Ljunggren",9783540362463,118,1969
,Proceedings of the 21st EANN (Engineering Applications of Neural Networks) 2020 Conference,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48791-1,"Lazaros Iliadis, Plamen Parvanov Angelov, Chrisina Jayne, Elias Pimenidis",9783030487911,,2020
,"Proceedings of the Conference on Orders, Group Rings and Related Topics",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059257,"John S. Hsia, Manohar L. Madan, Thomas G. Ralley",9783540378181,353,1973
,Proceedings of the Conference on the Numerical Solution of Ordinary Differential Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066582,Dale G. Bettis,9783540379119,362,1974
,Proceedings of the Europhysics Study Conference on Intermediate Processes in Nuclear Reactions,Springer,Physics,http://dx.doi.org/10.1007/3-540-06526-1,"Nikola Cindro, Petar Kulišić, Theo Mayer-Kuckuk",9783540378242,22,1973
,"Proceedings of the Fifth International Conference on Numerical Methods in Fluid Dynamics June 28 – July 2, 1976 Twente University, Enschede",Springer,Physics,http://dx.doi.org/10.1007/3-540-08004-X,"Adriaan I. Vooren, Pieter J. Zandbergen",9783540375487,59,1976
,Proceedings of the Fourth International Conference on Numerical Methods in Fluid Dynamics,Springer,Physics,http://dx.doi.org/10.1007/BFb0019722,Robert D. Richtmyer,9783540374169,35,1975
,"Proceedings of the Second Conference on Compact Transformation Groups: LNM, volume 298",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070029,"H. T. Ku, L. N. Mann, J. L. Sicks, J. C. Su",9783540380634,298,1972
,"Proceedings of the Second Conference on Compact Transformation Groups: LNM, volume 299",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066759,"H. T. Ku, L. N. Mann, J. L. Sicks, J. C. Su",9783540380665,299,1972
,Proceedings of the Second International Conference on Numerical Methods in Fluid Dynamics,Springer,Physics,http://dx.doi.org/10.1007/3-540-05407-3,Maurice Holt,9783540365334,8,1971
,Proceedings of the Second International Conference on The Theory of Groups: Edition Number 1,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065154,M. F. Newman,9783540378013,372,1974
,Proceedings of the Second International Conference on the Theory of Groups: Edition Number 2,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-662-21571-5,M. F. Newman,9783662215715,372,1974
,Proceedings of the Second Japan-USSR Symposium on Probability Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061476,"G. Maruyama, Yu. V. Prokhorov",9783540469568,330,1973
,"Proceedings of the Summer School in Logic Leeds, 1967",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079093,M. H. Löb,9783540358862,70,1968
,Proceedings of the Symposium on Differential Equations and Dynamical Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070117,David Chillingworth,9783540366621,206,1971
,"Proceedings of the Third International Conference on Numerical Methods in Fluid Mechanics: Vol. I General Lectures. Fundamental Numerical Techniques July 3–7, 1972 Universities of Paris VI and XI",Springer,Physics,http://dx.doi.org/10.1007/BFb0118659,"Henri Cabannes, Roger Temam",9783540383772,18,1973
,Proceedings of the Third International Conference on Numerical Methods in Fluid Mechanics: Vol. II Problems of Fluid Mechanics,Springer,Physics,http://dx.doi.org/10.1007/BFb0112668,"Henri Cabannes, Roger Temam",9783540383925,19,1973
,Proceedings of the Third Japan — USSR Symposium on Probability Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077479,"Gisiro Maruyama, Jurii V. Prokhorov",9783540379669,550,1976
,Proceedings on Infinite Dimensional Holomorphy,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069000,"T. L. Hayden, T. J. Suffridge",9783540379157,364,1974
,Process Control : A First Course with MATLAB,Cambridge University Press,"Engineering, Chemical Engineering,Control Systems and Optimisation",https://doi.org/10.1017/CBO9780511813665,Chau,9780511813665,,2015
,Process Dynamics and Control,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/285461,Seborg,9789354246289,4th ed.,2021
,Process Mining in Action,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-40172-6,Lars Reinkemeyer,9783030401726,,2020
,Process Simulation and Control Using Aspen™,PHI,Chemical,https://elibrary.phindia.com/ebooks/reader/9789354434211,"Jana, Amiya K.",9789354434211,2nd ed.,2018
,Processing Data,SAGE Publications Ltd,Processing Data,https://doi.org/10.4135/9781412985499,Virginia A. Clark; Linda B. Bourque,9781412985499,,1999
,Processing Declarative Knowledge,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0013516,"Harold Boley, Michael M. Richter",9783540466673,567,1991
,Processing of Seismic Reflection Data Using MATLAB,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02534-1,"Wail A. Mousa, Abdullatif A. Al-Shuhail",9783031025341,,2011
,Processor Microarchitecture,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01729-2,"Antonio Gonzalez, Fernando Latorre, Grigorios Magklis",9783031017292,,2011
,Processus Aléatoires à Deux Indices,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091089,"Hayri Korezlioglu, Gerald Mazziotto, Jacques Szpirglas",9783540387183,863,1981
,Processus de Markov,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075148,Paul-André Meyer,9783540349693,26,1967
,Processus de Markov: la frontière de Martin,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0101397,Paul-André Meyer,9783540359197,77,1968
,"Product and Process Design for Quality, Economy and Reliability",New Age International,"Mathematics , Probability & Statistics",http://elib4u.ipublishcentral.com/product/product-process-design-for-quality-economy-reliability ,"Rao V Dukkipati  , Pradip K Ray",9788122432954,,2010
,Product Lifecycle Management Enabling Smart X,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62807-9,"Felix Nyffenegger, José Ríos, Louis Rivest, Abdelaziz Bouras",9783030628079,,2020
,Product-Focused Software Process Improvement,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64148-1,"Maurizio Morisio, Marco Torchiano, Andreas Jedlitschka",9783030641481,,2020
,"Production Practices and Quality Assessment of Food Crops, Vol 1: Preharvest Practice",Springer Netherlands,"Chemistry, Food Science, Nutrition",http://link.springer.com/10.1007/1-4020-2533-5,"Dris,Ramdane ",9781402025334,,2004
,"Production Practices and Quality Assessment of Food Crops, Vol 4: Proharvest Treatment and Technology",Springer Netherlands,"Chemistry, Food Science, Nutrition",http://link.springer.com/10.1007/1-4020-2535-1,"Dris,Ramdane",9781402025358,,2004
,Production Practices and Quality Assessment of Food Crops: Quality Handling and Evaluation,Springer Netherlands,"Agriculture, Food Science, Nutrition",http://link.springer.com/10.1007/1-4020-2534-3,"Dris, Ramdane ",9781402025341,,2004
,Production Practices and Quality Assessment of Food Crops: Vol 2: Plant Mineral Nutrition and Pesticide Management,Springer Netherlands,"Chemistry, Food Science, Nutrition",http://link.springer.com/10.1007/1-4020-2536-X,"Dris, Ramdane",9781402025365,,2004
,Products of Conjugacy Classes in Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072284,"Zvi Arad, Marcel Herzog",9783540391425,1112,1985
,Progamming Language Implementation and Logic Programming,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57186-8,"Maurice Bruynooghe, Jaan Penjam",9783540479451,714,1993
,Program Construction,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0014649,"Friedrich L. Bauer, Manfred Broy, E. W. Dijkstra",9783540353126,69,1979
,Program Development by Specification and Transformation,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56733-X,"Berthold Hoffmann, Bernd Krieg-Brückner",9783540476399,680,1993
,Program Evaluation,SAGE Publications Ltd,"Management, Evaluation",https://doi.org/10.4135/9781849209601,Patricia Rogers; John M Owen,9781849209601,,1999
,Program Evaluation in Gifted Education,SAGE Publications Ltd,Education,https://doi.org/10.4135/9781412990196,"Sally M. Reis, Series Editor; Carolyn M. Callahan",9781412990196,,2004
,Program Specification,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-11490-4,Jørgen Staunstrup,9783540391760,134,1982
,Programming and Problem Solving with Python,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789390113033/?brand=mcgrawhillindia.vitalsource.com  ,Kamthane,,2nd ed.,2020
,Programming in ANSI C,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789353165147/?brand=mcgrawhillindia.vitalsource.com  ,E. Balagurusamy,,8th ed.,2019
,Programming in ANSI C,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789355329790,E. Balagurusamy,,9th ed.,2024
,Programming Language Ada Reference Manual,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10693-6,"G. Goos, J. Hartmanis, W. Brauer, P. Brinch Hansen, D. Gries, C. Moler, G. Seegmüller, J. Stoer, N. Wirth",9783540386209,106,1981
,"Programming Language Ada Reference Manual American National Standards Institute, Inc. ANSI/MIL-STD-1815A-1983",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-12328-8,"G. Goos, J. Hartmanis, D. Barstow, W. Brauer, P. Brinch Hansen, D. Gries, D. Luckham, C. Moler, A. Pnueli, G. Seegmüller, J. Stoer, N. Wirth",9783540468417,155,1983
,"Programming Language Implementation and Logic Programming: 3rd International Symposium, PLILP '91 Passau, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-54444-5,"Jan Maluszyński, Martin Wirsing",9783540383628,528,1991
,"Programming Language Implementation and Logic Programming: 4th International Symposium, PLILP'92 Leuven, Belgium",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55844-6,"Maurice Bruynooghe, Martin Wirsing",9783540472971,631,1992
,"Programming Language Implementation and Logic Programming: 6th International Symposium, PLILP '94 Madrid, Spain",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58402-1,"Manuel Hermenegildo, Jaan Penjam",9783540486954,844,1994
